order_id,stu_account,date,stu_address,phone_number,order_amount,in_delivery
o12348208,t10006123,2021/8/12,84548,40390148,3,T
o34049594,t10000603,2020/6/16,67941,76195694,6,T
o80132097,t10006320,2021/11/20,33058,32521479,8,F
o38816843,t10004366,2020/5/8,99420,80981248,4,F
o87078010,t10011954,2021/4/30,72799,59666887,4,T
o27916578,t10006016,2020/2/17,10645,51337875,2,F
o33180477,t10005322,2021/6/27,31774,96681929,2,F
o69732563,t10003003,2021/3/10,71461,14550411,8,F
o81452568,t10007341,2020/12/29,48027,20077916,2,T
o93045057,t10002992,2021/6/29,89778,33308867,3,F
o10606626,t10010819,2021/9/20,32647,17907892,7,T
o97361534,t10003187,2020/2/3,49765,37127189,7,T
o14918905,t10001247,2021/5/4,79828,26670159,1,F
o64687186,t10005322,2021/5/20,83707,22861322,6,T
o56307784,t10006916,2021/2/15,62231,79004188,7,F
o19253807,t10000507,2021/9/22,53768,93942830,3,F
o15802275,t10008064,2021/3/29,45701,51961747,7,T
o91481453,t10002670,2020/5/25,47318,90850616,5,T
o83262339,t10002682,2020/8/10,23059,22052720,10,F
o41379368,t10006698,2020/8/20,42171,76952566,10,F
o90609167,t10006372,2020/3/15,45541,15701433,5,T
o34750866,t10008648,2019/12/23,77301,94352452,10,T
o63885188,t10003299,2020/10/16,83356,43616365,2,T
o50338019,t10010568,2021/7/27,94014,49392041,1,T
o35620614,t10003817,2021/3/3,63235,75847600,1,T
o59757736,t10003637,2021/2/15,40111,27220914,3,T
o85749281,t10007033,2021/9/13,45039,84456198,3,F
o65079385,t10002532,2021/9/4,12919,36919672,6,T
o54410017,t10009677,2021/7/21,12119,92130735,9,F
o99250034,t10011199,2020/4/17,37086,91256525,10,T
o83791497,t10000370,2019/12/24,98065,68558415,3,F
o93483697,t10005905,2020/11/29,73193,43066653,1,T
o68507325,t10011161,2021/11/25,58964,33350462,6,T
o65652903,t10003482,2021/5/10,55541,64434398,8,F
o89471260,t10002385,2021/6/28,63586,66976920,8,T
o33611113,t10011166,2021/4/30,48814,39305508,4,T
o51792194,t10008465,2020/7/1,44768,15488255,8,F
o10421969,t10002758,2021/2/3,47236,13558024,8,T
o46509624,t10008975,2021/2/6,85092,91060877,3,F
o24545435,t10001651,2020/11/6,52668,30450421,2,T
o80738942,t10001286,2020/4/1,87799,74326805,6,T
o81864005,t10003859,2020/12/11,35125,55331100,5,T
o69283954,t10006061,2020/12/24,53698,73769478,1,F
o71103585,t10002227,2020/7/17,45070,18195594,8,F
o35024526,t10010130,2020/6/26,29583,38029748,7,F
o51133963,t10000574,2021/7/28,68934,98863243,8,F
o90998689,t10000207,2021/5/19,90397,14468337,6,T
o93294625,t10012137,2020/12/23,65935,98348618,9,F
o86976385,t10001890,2020/6/4,15780,96334191,10,T
o79608058,t10011941,2021/5/17,41605,84262675,8,F
o64577444,t10004286,2020/7/10,18008,96726497,10,T
o39896117,t10004041,2019/11/18,33486,22850575,1,F
o42446629,t10011582,2021/9/10,82051,85641456,5,T
o43168055,t10001035,2021/12/3,36695,52090027,4,T
o36259635,t10007426,2021/11/13,21120,45444311,5,F
o43056634,t10001587,2021/7/2,35507,58975862,2,F
o20298458,t10008708,2021/6/1,99826,43309858,6,F
o49964360,t10004024,2020/8/5,37678,10869461,9,F
o64090880,t10007400,2020/7/18,58291,17595856,9,F
o80149732,t10005307,2019/12/27,79697,11112066,5,T
o68965948,t10004426,2019/12/30,94302,26269075,5,T
o42211565,t10008614,2021/4/15,38148,88996149,6,T
o45400082,t10004904,2020/3/9,45208,29771565,7,T
o69223452,t10010886,2021/4/1,84584,26540333,3,F
o37291378,t10002876,2021/2/25,96614,78778134,4,T
o85716582,t10006325,2021/5/5,92335,96806440,9,F
o58932103,t10010552,2019/11/15,49211,73403763,9,T
o25529008,t10009233,2021/6/10,64754,81970914,5,F
o74661558,t10000350,2020/11/27,92650,87644423,4,F
o84717308,t10000687,2020/9/26,36708,21540219,2,T
o67255427,t10007196,2021/3/13,40471,69857368,2,F
o57358353,t10002094,2021/12/24,17364,59024391,7,T
o13288463,t10011846,2019/11/15,26329,12066825,10,T
o23727617,t10010914,2020/5/20,62259,18347133,4,T
o62564920,t10007137,2020/4/22,43163,77939153,6,T
o76728190,t10009103,2020/5/14,61347,11571778,10,F
o53542395,t10012213,2021/4/17,69532,34245271,1,T
o24154554,t10000645,2020/1/9,35038,48043370,2,F
o11533519,t10000142,2021/8/2,95942,66312275,4,F
o30745460,t10005977,2021/3/25,11368,90048260,7,T
o92999902,t10008677,2021/1/1,57700,93947154,6,T
o83279274,t10009025,2020/12/21,82644,40145504,10,F
o22598285,t10007469,2020/9/2,83849,58212445,4,F
o11799481,t10006888,2020/9/16,89829,47943089,6,T
o10792952,t10000027,2019/11/18,92056,77933695,4,F
o32446207,t10011746,2021/9/28,57994,70894524,1,T
o57245390,t10000891,2020/8/19,13849,83275670,2,T
o27181269,t10000805,2020/7/9,44643,18576755,9,F
o89828109,t10009059,2020/8/12,17056,62396573,7,F
o32616420,t10011131,2021/4/13,79903,12231228,5,F
o12826210,t10010712,2020/1/29,22427,64644122,6,F
o24709427,t10005257,2021/3/29,86975,74106800,9,F
o76205764,t10003734,2019/12/6,56962,84204428,9,F
o32854351,t10010174,2020/8/26,56152,61259021,8,F
o37022975,t10002560,2021/2/15,54864,23427173,2,F
o93044230,t10007693,2021/5/8,20967,97688213,7,T
o82570379,t10006523,2020/9/13,97578,41073265,1,F
o38977391,t10007311,2019/12/21,85497,70317385,10,F
o41862518,t10005789,2021/6/25,53753,31424226,5,T
o25191264,t10003204,2020/6/8,30224,80794655,5,T
o61560188,t10001021,2020/4/15,21499,33901710,6,F
o10829668,t10003591,2021/3/15,23013,66868089,1,F
o20454393,t10010815,2020/6/16,15365,97696330,10,F
o82872077,t10005786,2021/10/22,63791,42985759,3,T
o44022484,t10010843,2021/9/4,31220,29705163,8,F
o46699019,t10004745,2021/10/30,76909,24344269,10,T
o34771137,t10012475,2021/11/8,83784,36109614,2,F
o91141121,t10008587,2021/1/28,39157,55299956,4,F
o48377308,t10003913,2019/11/22,67102,61300014,6,T
o18307135,t10003285,2021/9/16,42444,99081287,2,F
o88761524,t10009470,2021/6/22,39991,15356363,2,F
o96121705,t10006477,2020/3/3,41784,81780948,5,F
o64290646,t10004450,2020/6/25,13400,19019946,6,F
o36291194,t10004368,2021/3/31,63237,20381351,4,T
o57577236,t10011505,2020/9/19,77073,24223595,3,T
o57198309,t10011230,2020/2/15,29329,71363018,7,F
o92215424,t10011084,2021/7/22,88897,62018760,3,F
o51409791,t10007982,2021/10/4,78051,84066906,5,T
o61385974,t10012482,2020/4/2,35631,34352576,7,F
o64224795,t10004742,2020/9/24,66604,96086518,4,T
o82855853,t10004296,2021/10/21,51999,63948396,5,T
o96087489,t10007984,2020/10/9,61100,43865602,5,T
o70105950,t10007641,2020/7/20,92886,91436358,6,T
o40906355,t10007800,2021/7/6,51842,58861954,10,T
o60376998,t10008472,2019/11/9,52479,25445679,2,T
o97461169,t10010001,2021/6/30,81468,41252124,9,F
o82649974,t10002265,2020/3/21,17319,27312612,10,T
o56485188,t10004935,2021/1/1,65031,23448310,7,T
o79878033,t10005092,2020/1/27,23234,79822744,8,F
o28811917,t10011809,2020/11/4,97304,48375422,7,F
o24297830,t10012231,2021/11/29,92152,46112596,6,F
o24717436,t10006272,2021/10/29,11557,43457366,3,T
o68902205,t10001264,2020/2/24,10357,78777079,4,F
o48361648,t10003867,2021/12/18,91745,76080521,3,T
o23462644,t10000131,2020/10/31,41625,90158145,2,F
o88575333,t10001774,2021/7/16,71993,25656785,8,F
o61015956,t10001201,2021/7/9,46618,85070138,8,T
o48195197,t10005379,2020/9/24,31546,46705277,7,T
o49618158,t10005930,2020/5/30,77004,73254536,2,T
o98420039,t10001926,2020/6/23,90923,70197530,5,T
o48587895,t10009060,2021/9/18,75476,12987554,10,T
o90774773,t10010324,2019/11/17,59387,34164357,4,F
o84004891,t10010857,2021/12/3,93965,57172297,3,F
o36885703,t10011246,2020/2/13,44577,79577595,6,T
o40606639,t10011913,2019/11/28,62781,90225640,6,T
o38126244,t10007175,2020/6/2,57412,88304666,1,F
o12259365,t10010728,2021/2/1,58728,41856459,6,F
o73995565,t10005214,2020/7/22,78821,11431059,8,F
o14309491,t10011500,2020/8/14,89349,58631640,3,T
o54269186,t10011921,2020/4/16,50710,14025269,9,T
o88668593,t10010467,2020/1/29,72688,85877278,4,T
o27529641,t10010656,2021/2/4,61153,42162667,7,F
o64907073,t10006821,2019/11/22,92118,29735338,2,F
o42034183,t10007563,2020/8/21,52368,62483348,5,T
o75516225,t10004771,2021/5/26,63591,43945846,8,F
o58880818,t10007744,2020/3/20,85289,95723279,9,F
o48270326,t10009300,2019/12/8,79622,37205977,1,T
o82487199,t10010292,2021/6/7,69188,68077180,9,T
o41708079,t10009156,2021/1/3,52765,94233765,2,T
o29841251,t10010432,2020/8/24,39133,15323859,5,T
o18497909,t10001923,2019/12/6,44261,30167401,8,F
o18313063,t10012450,2021/4/12,40090,34987645,1,F
o81662821,t10011472,2021/1/22,14128,31211883,5,F
o13762030,t10010356,2020/9/7,23902,33784955,9,F
o35287082,t10001405,2020/2/24,65932,37699365,7,T
o88652865,t10000964,2020/7/2,46248,45527224,1,T
o58167113,t10007880,2021/4/19,32878,16740411,6,F
o92724737,t10010817,2020/11/23,17237,43007731,1,T
o33275490,t10007271,2020/1/19,11682,69011553,10,T
o95496934,t10008169,2020/7/21,40391,51575207,5,F
o61547190,t10003486,2021/6/3,57079,78209634,8,F
o76270366,t10005919,2021/8/28,80354,15946767,7,F
o11831856,t10002973,2020/7/26,80385,96513851,8,F
o44540675,t10010787,2020/3/27,44501,14938068,2,F
o75410616,t10010921,2021/11/25,61103,80426965,9,T
o60406822,t10008107,2021/10/12,97140,73443079,1,T
o14506174,t10011249,2021/1/8,99024,45072305,1,F
o94262551,t10005307,2020/12/14,48239,16367838,5,T
o18337174,t10002685,2020/10/20,29184,25665785,6,F
o87169098,t10004368,2020/8/14,50975,16946398,9,F
o77669420,t10009438,2020/12/17,87426,32513117,1,F
o69628791,t10004262,2021/6/3,36048,56451449,8,T
o17418323,t10000136,2020/9/14,36354,66021159,2,F
o60749358,t10000485,2020/10/9,81387,79760510,6,T
o88534778,t10010653,2020/7/29,37682,87786931,4,F
o80968217,t10004975,2021/10/1,54969,48230844,5,F
o51418396,t10007004,2021/12/16,45128,30937793,6,T
o29093763,t10002313,2020/10/6,60275,89373476,7,F
o42417275,t10002872,2020/5/31,14585,30177066,9,F
o21728718,t10010006,2021/12/30,31846,85964658,6,F
o85759606,t10007572,2020/12/2,82652,43606521,4,F
o92799037,t10000472,2020/9/1,40734,49631634,6,F
o71341120,t10010357,2021/7/7,49083,85170418,3,T
o24794423,t10004124,2020/8/7,76311,22494872,4,F
o38488162,t10010504,2021/5/21,11312,25924726,4,F
o88103109,t10008170,2020/7/3,86129,11717526,10,F
o54610073,t10004091,2019/11/3,16453,20416998,5,F
o15414414,t10005314,2020/7/6,37861,43198158,7,F
o48576235,t10011770,2020/1/31,59977,47620249,4,T
o92439791,t10004771,2020/9/6,65905,76596373,4,F
o27273383,t10011096,2020/8/2,56785,28959212,7,T
o29872020,t10005903,2021/4/22,10514,70103707,6,T
o50662756,t10001615,2019/12/26,18851,46052769,3,F
o93885443,t10004700,2020/12/10,53257,70306472,4,T
o70627341,t10011106,2021/8/12,88661,89339693,4,T
o98449136,t10003614,2020/7/17,29695,40179828,6,F
o34771547,t10007327,2021/9/5,60124,76386205,4,F
o17466292,t10004340,2021/9/24,71624,55714846,8,F
o23377189,t10000896,2021/10/1,18481,75373807,3,F
o42600999,t10008091,2020/10/6,65408,21052604,2,T
o23126190,t10002273,2020/8/26,52497,96136327,2,F
o14141138,t10010188,2020/6/18,50095,90736697,3,F
o22441368,t10009118,2021/7/7,85497,98406580,6,T
o39441709,t10008102,2021/12/29,89186,35284394,5,T
o52973771,t10005933,2021/8/2,28190,41972317,3,F
o90246427,t10002160,2021/1/9,72833,83458128,4,T
o86549650,t10002473,2021/7/10,94407,74112770,1,T
o45179305,t10000583,2020/2/24,88185,36264606,3,F
o49192395,t10009050,2020/2/7,17872,22614585,5,T
o15877623,t10007915,2020/1/18,49982,88552997,8,F
o79331797,t10012366,2020/7/16,87587,58050423,3,T
o49019325,t10012062,2020/6/23,36548,41039520,1,T
o67863922,t10008204,2021/3/2,73704,36162677,7,F
o98318309,t10012448,2021/6/10,38699,15572085,10,F
o52799906,t10006738,2020/4/23,23871,96094093,9,T
o84446765,t10009300,2020/10/8,88482,68745989,5,T
o97590832,t10002614,2021/12/6,25323,18606648,3,T
o50286110,t10011851,2020/6/15,82090,69358573,7,F
o63581766,t10011426,2020/10/17,66956,43303132,10,F
o48505773,t10001857,2021/8/14,77253,80723629,3,F
o66117543,t10007310,2021/11/19,83595,41662589,4,T
o99836506,t10007855,2020/5/19,69256,87702905,7,F
o11934289,t10000793,2020/2/25,36358,92792260,5,T
o36987944,t10009719,2020/5/11,88019,71668688,4,F
o90645265,t10012153,2020/6/27,31950,98040999,10,F
o70567733,t10012418,2021/11/29,75584,78010117,6,T
o87529512,t10010088,2021/9/30,59655,68480812,3,F
o52742133,t10004538,2021/3/14,79183,12788955,4,F
o52463795,t10006025,2020/12/11,84594,23514385,10,T
o81904749,t10005686,2021/4/19,39978,10841366,7,F
o86743726,t10008564,2021/7/25,65536,77772852,9,F
o44980510,t10008880,2020/1/20,91308,67564967,10,T
o37829907,t10006703,2021/4/28,76401,21787415,1,F
o55829645,t10012045,2020/3/15,47815,38962488,1,T
o24377773,t10006629,2020/8/16,52677,18168031,8,F
o24743998,t10011026,2021/5/25,85680,94759787,7,F
o37408347,t10003050,2021/3/22,24047,19489641,4,T
o50406150,t10002245,2020/12/14,59726,80240677,10,F
o51945916,t10003977,2020/5/1,34552,75483665,4,T
o80653054,t10012306,2020/10/27,82263,90137088,2,T
o15640080,t10004576,2021/9/3,69798,79425632,7,T
o10229904,t10011935,2020/4/17,85170,82488747,6,T
o69685204,t10010798,2020/1/11,47710,20119944,7,T
o11330528,t10006271,2019/11/27,38905,80124884,9,F
o93978351,t10008422,2020/8/9,32442,61952741,4,F
o44410760,t10008344,2020/2/29,82889,63607312,1,F
o90423399,t10008439,2021/10/24,11874,17230521,5,F
o52309865,t10010739,2021/6/15,82709,31290759,6,F
o65840896,t10004727,2020/10/24,90662,41663533,5,T
o79134965,t10005251,2020/4/24,83098,34731868,4,T
o59212424,t10008109,2020/3/7,17300,54022414,10,F
o70961690,t10004885,2021/12/8,22936,38945896,5,T
o23618201,t10007595,2021/11/21,93929,50181121,5,F
o54680640,t10003746,2019/11/5,72816,50206463,10,T
o90635335,t10001732,2021/9/16,43514,19052764,4,T
o99217948,t10006451,2021/4/20,26390,27874210,9,F
o89997422,t10002790,2020/4/16,69325,92990924,2,F
o15027129,t10003036,2021/4/18,80403,96408257,10,T
o36572732,t10000620,2020/12/18,89279,22249471,10,T
o95372892,t10001165,2021/8/7,78199,14510092,10,T
o67642551,t10003057,2021/5/11,91340,34596275,7,T
o77122113,t10006539,2021/7/12,86906,33741917,4,F
o39613028,t10000158,2021/7/15,76078,91190518,6,F
o31534770,t10002354,2020/1/12,67023,33318237,5,T
o81524742,t10001681,2019/12/10,93265,11183825,10,T
o85715079,t10009568,2020/3/28,98849,68620281,7,T
o59552008,t10002813,2020/1/13,97242,69268544,9,T
o80472745,t10012548,2020/9/19,92818,25107356,8,T
o12849214,t10010991,2020/1/30,46181,71728930,8,F
o75967913,t10001285,2021/8/23,21146,48651322,2,T
o99088911,t10005811,2019/12/31,68968,81150798,2,T
o70882499,t10004272,2020/7/11,20341,26848307,4,F
o50557520,t10006218,2021/9/10,15794,65958711,2,T
o62765372,t10000459,2020/9/5,75270,57800446,7,F
o19301077,t10006245,2021/7/21,61268,17216376,9,F
o34839781,t10001689,2019/11/2,78498,81497596,9,F
o40177733,t10002522,2021/7/30,29101,75621374,4,F
o75249079,t10009926,2021/1/23,28379,85274658,3,T
o93278039,t10001503,2020/12/9,47276,42762173,1,F
o98879371,t10000874,2021/4/30,87265,93425043,8,T
o89619786,t10002277,2021/3/19,41630,11124879,5,F
o94330042,t10007859,2021/2/3,88623,80343684,7,F
o63557648,t10004470,2019/11/8,88607,17358891,6,T
o87691947,t10011849,2020/2/4,99286,42660747,4,T
o92590528,t10000959,2020/5/23,59730,29614893,1,T
o58642414,t10008076,2021/4/9,30498,50701923,8,T
o35112902,t10007818,2021/12/26,39356,58612709,8,T
o16446172,t10007708,2021/4/17,13169,25751463,9,T
o78512282,t10009224,2021/2/5,48046,15675401,2,F
o58905197,t10002934,2021/6/19,32628,65007793,10,F
o90682001,t10007690,2020/6/26,27824,63076176,6,T
o34134480,t10007573,2019/11/5,36413,83587426,9,F
o97260243,t10011966,2019/11/16,87617,41855525,10,F
o60432566,t10003116,2020/1/19,86738,68203127,7,T
o32192928,t10010591,2020/3/5,68502,52520129,10,T
o59891995,t10006187,2021/1/13,35603,29248316,5,F
o86128047,t10005642,2021/7/10,95706,81753364,5,F
o38222273,t10010746,2019/11/1,91413,51498791,5,F
o29275183,t10007199,2021/11/4,52604,55926994,2,F
o97141439,t10000496,2021/3/13,73208,44485790,2,F
o13583939,t10012238,2021/10/10,69700,77160868,8,F
o97848246,t10006989,2021/1/18,27514,37563806,6,F
o65732472,t10003261,2021/9/3,34129,24234825,4,F
o99049234,t10003214,2020/12/15,69144,79401433,3,T
o51903312,t10003475,2020/5/14,49071,89660840,7,F
o53500933,t10002923,2020/9/9,72860,45171570,1,F
o61924191,t10003810,2021/8/16,93812,60097632,1,T
o24846322,t10006015,2020/4/11,51911,40785111,8,F
o71695738,t10002350,2021/6/19,72573,16112646,1,F
o78942534,t10011738,2021/7/5,60014,96778941,8,T
o16156986,t10005918,2021/5/3,70193,68894571,2,T
o91051525,t10002656,2021/2/1,52716,97395467,2,F
o72706819,t10004483,2020/9/11,96480,38690232,7,F
o52284172,t10004864,2021/3/4,12712,63660404,1,T
o76209778,t10009479,2020/9/21,22810,70582647,9,F
o40670022,t10005244,2020/12/17,61236,42977118,9,F
o33981826,t10000071,2020/7/25,67480,62237634,6,T
o65507822,t10000318,2020/7/28,11002,58028011,4,T
o24767170,t10000607,2021/5/17,43779,94637442,10,T
o74051197,t10006123,2021/12/25,49888,47031459,3,F
o53331017,t10011604,2020/6/6,68252,94658008,6,T
o46276008,t10001035,2021/3/26,35356,19088045,3,T
o63514000,t10009580,2020/1/6,89631,72804213,1,T
o85779959,t10012342,2021/3/29,47219,91713551,6,T
o55108899,t10005849,2021/3/1,75508,50369134,10,T
o29764160,t10004731,2021/10/22,44811,50603504,8,F
o30767162,t10007203,2021/8/30,51462,91649612,8,F
o39507187,t10006276,2020/3/21,73275,51974811,4,F
o16377931,t10005866,2020/12/17,53776,87486144,2,T
o38418149,t10001906,2021/2/1,12510,40357915,2,F
o42136699,t10011863,2020/12/26,92937,88122222,5,T
o77816230,t10001245,2019/11/24,97705,84552926,9,T
o93444181,t10007984,2021/4/25,86526,22378991,7,T
o92147934,t10000895,2021/11/2,67756,26680659,6,F
o34853186,t10007330,2020/2/15,60454,35097395,6,F
o38183327,t10004031,2019/12/6,53562,50541162,7,T
o18069656,t10008406,2021/9/9,20505,83044488,8,T
o18963949,t10005827,2020/3/23,47549,22713673,2,T
o42790433,t10005901,2021/1/7,24746,97522434,7,T
o62596891,t10011633,2020/12/25,23516,40578963,8,T
o77044720,t10001354,2020/8/20,41358,55538290,8,F
o61998977,t10006479,2020/2/28,88471,49721957,4,F
o47176291,t10007651,2021/8/5,17329,54963496,2,T
o82919536,t10006944,2021/9/29,30667,57560044,8,T
o24287139,t10010609,2020/1/22,50629,72797712,7,T
o54608292,t10003515,2021/6/19,90473,73192945,9,F
o56743359,t10005935,2021/8/22,65051,87439212,6,T
o89763531,t10000530,2020/1/1,64069,56980903,10,F
o35016764,t10001838,2020/3/8,62394,60829799,8,F
o76652842,t10009321,2021/7/7,44465,98786130,5,T
o77004571,t10010192,2020/1/18,13577,17957306,4,T
o60797101,t10008248,2020/7/26,21358,87211076,4,T
o54400595,t10007183,2020/11/27,26457,21807956,3,F
o10274886,t10009284,2019/11/21,57912,17236776,7,F
o59159923,t10000372,2020/1/10,90709,65438887,1,T
o55983914,t10009671,2020/8/4,38482,70387779,3,T
o65275953,t10001668,2020/7/18,24184,42808282,4,T
o38212759,t10001851,2020/8/28,46915,64325649,1,T
o74098051,t10005065,2020/10/6,33255,57142963,9,T
o32142710,t10009770,2020/5/13,50118,20345815,1,T
o76335295,t10009078,2021/1/8,43545,10785705,7,T
o60605816,t10003440,2021/6/30,98950,27010184,9,T
o80649942,t10000986,2020/9/5,69309,58951601,1,F
o52083335,t10003614,2021/5/2,92737,63334769,3,T
o28919162,t10010372,2020/6/30,76377,92321817,5,F
o63599958,t10012386,2021/6/4,18524,51452882,6,F
o35863502,t10007359,2021/2/18,65590,45798871,6,T
o24483977,t10002288,2020/9/18,82812,57812701,7,F
o38694571,t10004896,2019/11/21,41864,37512327,8,T
o18744791,t10001427,2020/4/25,25915,19199993,2,T
o64462700,t10002478,2019/11/5,28579,47606844,3,T
o83625460,t10010653,2021/12/17,82087,74927475,1,T
o25525745,t10006106,2021/9/8,78356,73810442,8,T
o12555054,t10002333,2021/6/21,25323,76524915,8,F
o52957995,t10004059,2020/2/19,66463,35226088,3,F
o24223476,t10011982,2020/9/28,27040,51492390,10,T
o83505173,t10007463,2021/9/23,49286,64736991,5,T
o26130346,t10009119,2020/9/28,81673,20079355,10,F
o40186529,t10003035,2021/6/9,70914,87248377,3,T
o72246336,t10007398,2021/2/4,59616,72161118,7,F
o27660744,t10004353,2020/10/17,30105,91721932,4,F
o18451836,t10005483,2020/3/15,29170,52625795,1,F
o84014377,t10008383,2020/3/2,20451,72713994,1,T
o12817072,t10003824,2020/1/7,95947,19047961,10,F
o67720648,t10007168,2020/11/18,73962,14860781,1,T
o21367515,t10008474,2021/11/29,11955,31109628,5,T
o35578889,t10004427,2020/10/15,73304,28707343,5,F
o53424799,t10009091,2021/7/1,68163,61984176,6,F
o79767724,t10008057,2021/1/8,11509,63739478,9,F
o66617632,t10007424,2020/6/3,86437,87905786,8,F
o23269054,t10001844,2021/8/22,87200,69311332,8,T
o73572265,t10003695,2021/12/28,56226,14678347,2,F
o30291145,t10008389,2021/2/14,92351,67011614,6,T
o43068145,t10010598,2021/3/14,20499,35846291,4,T
o41623980,t10010057,2020/11/25,13329,12383411,2,F
o94160594,t10007254,2021/8/22,90913,78204136,7,F
o58846001,t10003779,2020/5/8,63011,25889850,5,T
o51467202,t10005734,2020/2/22,29531,38621605,5,T
o29196202,t10002164,2021/3/17,11657,87103470,6,T
o39498004,t10004625,2020/2/17,93234,95105744,7,F
o88475703,t10001788,2021/2/24,88657,92409879,5,F
o19207518,t10000734,2020/11/14,76728,69954002,3,T
o13706340,t10012368,2021/10/6,85870,20369870,7,F
o70276317,t10010809,2020/2/20,53507,74776705,3,F
o13107455,t10010050,2020/4/15,97918,78322798,9,T
o40072737,t10002725,2020/5/21,21842,83996845,1,T
o79668313,t10011718,2021/2/23,95398,36107308,9,T
o76530747,t10008007,2021/12/3,75885,50005513,9,F
o16886983,t10010322,2020/3/26,11451,37538718,6,F
