id,name,phone,password,country
d00000486,Christy Mill,5957434166,80915199,SINGAPORE
d00000487,Billy Yonng,9786519016,29072528,SPAIN
d00000488,Galbraith Cook,4383785795,21065945,ICELAND
d00000489,Howell Hawk,5122693110,93489650,POLAND
d00000490,Caroline St.Leger,2656369088,22004235,GERMANY
d00000491,Flynn Yonng,7285845555,15271089,DENMARK
d00000492,Sonmerfield Lee,6927565164,73284286,ITALY
d00000493,Morton Mill,6565146868,93963513,MEXICO
d00000494,Hugh Hunter,6867650858,81831696,MALAYSIA
d00000495,Aldridge Clinton,3913647025,53305174,INDONESIA
d00000496,Pollitt Taylor,3947370578,16335845,MEXICO
d00000497,Hutt Macadam,5841219406,51220297,AMERICA
d00000498,Alerander Macadam,1233999188,76521195,POLAND
d00000499,Chaucer Cook,9316823876,11692627,FRANCE
d00000500,Saul Brook,6911671702,65653385,INDONESIA
d00000501,Lily Jones,9786303317,69921400,EGYPT
d00000502,Howell Kenway,6662708851,16785261,GERMANY
d00000503,Elsie Henry,1611670967,91695740,TURKEY
d00000504,Sophia Taylor,7940203629,33798517,CHILE
d00000505,Harrington Jones,5680183593,93577379,KOREA
d00000506,Amelia Fox,9954090740,58471411,DENMARK
d00000507,Barney Hill,4514973066,31271255,INDIA
d00000508,Cotton George,5295257460,12010664,NORWAY
d00000509,Service Lake,8736556190,45250333,ITALY
d00000510,Bernard Fox,4946056688,14817441,TURKEY
d00000511,Katharine Macadam,8774304472,51774841,POLAND
d00000512,Butler Lee,9720407102,34643432,DENMARK
d00000513,Fred Burne-Jones,1536924891,16477486,MALAYSIA
d00000514,Faulkner Clinton,3408273230,41363644,MALAYSIA
d00000515,Emily MacDonald,7409121481,17603117,POLAND
d00000516,Jeremy Churchill,1193501000,97838794,JAPAN
d00000517,Frank Sterling,8791701933,79385476,SWITZERLAND
d00000518,Julian Churchill,8763927288,20639807,MEXICO
d00000519,Raglan Bush,6552652883,86381306,FINLAND
d00000520,Tuttle Edwards,3931015806,96915911,BRAZIL
d00000521,Carllyle Roger,7671222830,65405869,NETHERLANDS
d00000522,Katharine Edwards,2463205139,57303280,EGYPT
d00000523,Bob Back,7542094977,15172963,COLOMBIA
d00000524,Nora Edwards,2002973163,66234677,NETHERLANDS
d00000525,Horace Cook,9694952379,76976233,NEW ZEALAND
d00000526,Noyes David,5407812516,95507639,CANADA
d00000527,Jeremy Biden,8430196244,58613355,CUBA
d00000528,Gracie Sharp,3084739575,37527785,ICELAND
d00000529,Cooper London,7778154895,52106903,BRITIAN
d00000530,Jack Macadam,7514814158,83505427,BRAZIL
d00000531,Ben Wood,5313136935,33908095,ICELAND
d00000532,Rudolph London,7587179652,91548417,IRELAND
d00000533,Dupont White,8500775216,41494787,NEW ZEALAND
d00000534,Crane Roger,6211306021,44583431,SWITZERLAND
d00000535,Juliana Cotton,3055764653,37522782,NETHERLANDS
d00000536,Daisy Green,6998331201,65445106,SOUTH AFRICA
d00000537,Effie Macadam,8371611870,37316943,SPAIN
d00000538,Guy MacDonald,3753186179,73694392,GREECE
d00000539,Attlee Mill,6609345421,16011953,SPAIN
d00000540,Wilde Hall,1687625864,50785182,GERMANY
d00000541,Felix Reed,7552924711,40930341,THAILAND
d00000542,Adams Trump,6341121474,88433405,NETHERLANDS
d00000543,Steinbeck White,7616681769,20842932,CHILE
d00000544,Zechariah Bull,2750494312,50857275,DENMARK
d00000545,O'Connor Cotton,9051375155,94908588,AUSTRIA
d00000546,Bradley Edwards,6303205598,84273230,AUSTRIA
d00000547,Louisa Stock,1395576336,62438955,AUSTRALIA
d00000548,Crofts Smith,6795130277,60465286,ITALY
d00000549,Dickey Hard,9290717022,88580473,NORWAY
d00000550,Chapman Hill,5976288962,72049872,AUSTRIA
d00000551,Malachi Brook,2441210467,32845493,CUBA
d00000552,Emma Hand,2157726323,36195837,INDIA
d00000553,Kelly Sharp,3179000401,88895011,NEW ZEALAND
d00000554,Palmer Longman,4876358357,30863382,SWITZERLAND
d00000555,Lamb Finger,1115327829,81195577,POLAND
d00000556,Louis Lee,9020820656,11552960,NORWAY
d00000557,Chaplin Lake,1098241510,97589871,AUSTRALIA
d00000558,Dalton Smith,1168134218,28847764,CUBA
d00000559,Fielding Bird,1922628188,13104400,GREECE
d00000560,Hamlet Reed,2001431757,82496297,NEW ZEALAND
d00000561,Cissie Stock,9475974136,34473708,CANADA
d00000562,Leacock London,5491184304,72462434,FINLAND
d00000563,Ferguson Cook,1950958766,34492892,NETHERLANDS
d00000564,Gladstone Bird,8823655061,80723894,COLOMBIA
d00000565,Maggie Brain,5855965907,88857051,CHILE
d00000566,Edmund Trump,8363559084,38173921,SOUTH AFRICA
d00000567,Nick Miller,6310333313,53365375,GREECE
d00000568,Maurice Macadam,9783782446,36105227,SOUTH AFRICA
d00000569,North Taylor,7854581689,58998770,KOREA
d00000570,Margaret Hall,2567519606,12563784,SOUTH AFRICA
d00000571,Hawthorne Brook,3126043399,42817121,CANADA
d00000572,Elinor Jones,5899273363,70071882,KOREA
d00000573,Onions Lake,7523471434,41534074,NORWAY
d00000574,Moore Yonng,3463737111,52199248,NETHERLANDS
d00000575,Bethune Edwards,8310608431,45342928,ISRAEL
d00000576,Poe Cook,6443784728,57124745,SWITZERLAND
d00000577,Lynd Bull,9753019642,40073396,ITALY
d00000578,Housman Wood,9519119364,14210076,ITALY
d00000579,Lytton David,9906921337,40136734,INDONESIA
d00000580,Montgomery Wood,8707723132,79989005,BRITIAN
d00000581,Pitman Clinton,3467918983,94599113,GREECE
d00000582,Alerander Brown,7184721747,66625368,SOUTH AFRICA
d00000583,Smedley Biden,5936064183,81412837,IRELAND
d00000584,Zacharias Macaulay,5560777463,33543666,FRANCE
d00000585,Eva Lee,6630011028,78902470,SOUTH AFRICA
d00000586,Clark Stock,9382934042,34323656,DENMARK
d00000587,Whittier Carter,4860153150,29404119,IRELAND
d00000588,Dorothea Hawk,7893530480,70604796,AMERICA
d00000589,Bruno Lee,8712481873,39088951,IRELAND
d00000590,MacPherson Bush,7422742374,69605129,AMERICA
d00000591,Burke Sterling,4870907624,79897674,POLAND
d00000592,Sapir Reed,5448469447,80691842,SOUTH AFRICA
d00000593,Barrett Jones,8060410213,34978310,NORWAY
d00000594,Hornby Lake,4865561276,71933984,JAPAN
d00000595,Bray Yonng,3717561925,73602161,AMERICA
d00000596,Obadiah Bird,2093841658,50853733,GERMANY
d00000597,Bethune Trump,6830419858,15463079,IRELAND
d00000598,Aldridge Macaulay,7123106747,98291527,ITALY
d00000599,Zechariah Taylor,7657741829,22398257,BRITIAN
d00000600,Toynbee Kenway,5109137192,14164906,THAILAND
d00000601,Edmund George,9883353388,88910261,EGYPT
d00000602,Catharine Brown,6669613829,15459989,TURKEY
d00000603,Eddie Macadam,7306458139,72953991,FRANCE
d00000604,Clapham Hard,2080197470,38777887,DENMARK
d00000605,Doherty Brain,9133727853,44458567,ICELAND
d00000606,Arabella Macadam,2498391187,99104391,ISRAEL
d00000607,Patience Lake,4711487287,21780177,BRITIAN
d00000608,Wilmot Williams,2791491391,31997362,EGYPT
d00000609,Douglas MacDonald,7646151575,56251799,MEXICO
d00000610,Whitehead Hard,3114279047,73776148,CANADA
d00000611,Coffey Back,2950581467,54703508,DENMARK
d00000612,Lucius Stock,8110112391,55001047,POLAND
d00000613,Milton Sterling,8868463521,63500604,SINGAPORE
d00000614,Juliana Mill,3130398559,23037358,GERMANY
d00000615,Barton Miller,3813218336,63432450,ITALY
d00000616,Reed Roger,1004579677,39469437,ICELAND
d00000617,John Bush,1743774263,44733580,INDONESIA
d00000618,Carroll Churchill,7821729742,26053040,THAILAND
d00000619,Piers Cotton,3536018082,78539082,ISRAEL
d00000620,Conrad Well,7037743281,15204863,MALAYSIA
d00000621,Walkley Baker,6219396945,96966619,NETHERLANDS
d00000622,London Field,9217222558,93181024,TURKEY
d00000623,Murray Bush,3924424385,42766384,FRANCE
d00000624,Charles Kenway,3970016914,49121472,SOUTH AFRICA
d00000625,Richardson Roger,6723989892,40879547,AUSTRALIA
d00000626,Hopkin Hall,6958230206,61827988,NEW ZEALAND
d00000627,Leopold Sterling,7889287338,45146394,INDONESIA
d00000628,Gray Kent,3775400072,54106600,SWITZERLAND
d00000629,Louise Brook,9068340003,89010997,SWITZERLAND
d00000630,Foster Roger,1381125128,14659745,INDONESIA
d00000631,Cumberland Bush,5281081901,16062316,KOREA
d00000632,Marcellus St.Leger,4325720247,91477565,FRANCE
d00000633,Adolph Hall,1069758271,56353750,CANADA
d00000634,Pullman Turner,6319117336,85972428,ITALY
d00000635,Tuttle Lee,4834256154,62863364,KOREA
d00000636,Rebecca Stock,6644119472,93364615,ICELAND
d00000637,Charles Carter,5195096821,73421861,MEXICO
d00000638,Armstrong Lake,5651339105,84148250,CUBA
d00000639,Hubbard Sharp,5825162865,92120456,COLOMBIA
d00000640,Tours Longman,2078936683,19988696,NETHERLANDS
d00000641,Hornby Yerkes,8532985045,20125026,CHILE
d00000642,Bess White,8307623503,38875146,CHILE
d00000643,Crofts Carter,4038171915,91009401,IRELAND
d00000644,Johnston MacDonald,8742137281,18103483,CHILE
d00000645,Wagner Churchill,8111141537,23959663,ICELAND
d00000646,Ingersoll Hughes,1796661811,84872650,IRELAND
d00000647,Howell Hughes,8985211671,32796010,SPAIN
d00000648,Romeo Hunter,2594038733,96628946,TURKEY
d00000649,Steinbeck Finger,5085578898,18190488,GERMANY
d00000650,Fielding Brook,1792358430,43777533,BRAZIL
d00000651,Jonah Lee,4167331500,21006208,FINLAND
d00000652,Edgeworth Kent,2418324911,69502467,ISRAEL
d00000653,DuBois Longman,7920925539,26512795,POLAND
d00000654,Nathaniei Roger,1039319366,54385090,ICELAND
d00000655,Abraham Stock,3382873755,37251201,MEXICO
d00000656,Julian White,9667504306,47532425,JAPAN
d00000657,MacPherson Back,6139035939,94119192,CANADA
d00000658,Madge St.Leger,7507250356,36225014,CUBA
d00000659,Rusk Brain,9680957752,34074873,AMERICA
d00000660,Gunter Green,5319676186,47526822,EGYPT
d00000661,Joseph Reed,8274916668,30500343,SINGAPORE
d00000662,Shaw Kent,7905513403,22908582,POLAND
d00000663,Pritt Macadam,4376906300,44737277,INDONESIA
d00000664,Marjory Cotton,9802367079,77274657,BRITIAN
d00000665,Bertram Mill,2547531075,74926789,KOREA
d00000666,Bradley Yonng,1762172805,37510032,POLAND
d00000667,Raleign MacArthur,8332408813,58437360,CANADA
d00000668,Wild Brook,5873504351,12690138,AUSTRIA
d00000669,Chaucer Hunter,7831056681,27667943,AMERICA
d00000670,Babbitt Biden,4529059746,20235244,TURKEY
d00000671,Hill Green,5394788134,24149772,SPAIN
d00000672,Carrie Hall,3805601912,57125563,SINGAPORE
d00000673,Flower Taylor,3905958513,64920469,INDIA
d00000674,Ezekiel Hunter,3550778569,71364652,BRITIAN
d00000675,Clare Bush,4860169880,54936373,JAPAN
d00000676,Acheson Brain,5618376990,63693406,COLOMBIA
d00000677,Jenny Bird,3893530293,43233921,DENMARK
d00000678,Lewis Henry,2567767213,76658164,IRELAND
d00000679,Edward Stock,9433191579,15442427,POLAND
d00000680,Becher Hall,2457962571,49022738,COLOMBIA
d00000681,Augustus Lake,9372484375,67617356,FINLAND
d00000682,Michael Henry,7381934305,30554988,THAILAND
d00000683,Euphemia Jones,1780134860,15684353,ICELAND
d00000684,Black Williams,3789886710,58972195,MEXICO
d00000685,Moore Haydn,6549519629,30514902,JAPAN
d00000686,Leonard Brown,4250587924,33016153,NETHERLANDS
d00000687,Catharine Hard,7691674343,38397528,CANADA
d00000688,Conrad Stock,2912496572,32118835,CANADA
d00000689,Bradley Trump,7539645858,11910811,MALAYSIA
d00000690,Ramsden David,2651271327,55490867,ISRAEL
d00000691,Marlowe Hughes,8226841226,62775892,SPAIN
d00000692,Longfellow Turner,9172549175,11529439,JAPAN
d00000693,Tracy Macadam,6518022122,51713454,MEXICO
d00000694,Dupont Turner,7167408717,90742450,JAPAN
d00000695,Walsh Lee,2482892107,40007259,NEW ZEALAND
d00000696,Shaw Bush,8136176375,55245693,NETHERLANDS
d00000697,Katharine Williams,5381337400,48521885,ISRAEL
d00000698,Bennett Yonng,3867294700,32571665,MALAYSIA
d00000699,Norton Back,1220548980,85448327,NORWAY
d00000700,Stilwell Haydn,5281608723,47724610,GERMANY
d00000701,Browne Smith,5698036693,97728593,INDIA
d00000702,Cowper Short,9649365928,24480731,IRELAND
d00000703,Raleign Biden,6427872589,56797311,NEW ZEALAND
d00000704,Jasper Finger,5266492069,50477216,SINGAPORE
d00000705,Sheridan Brook,3791904152,60303733,AUSTRIA
d00000706,Nixon Clinton,7677836260,16767093,NEW ZEALAND
d00000707,Paul Williams,5531122553,52263278,TURKEY
d00000708,Rutherford Hawk,2016177784,51272465,COLOMBIA
d00000709,Southey George,5941116107,35149702,EGYPT
d00000710,Faraday Yerkes,6020761084,59334701,NORWAY
d00000711,Jeames Burne-Jones,7354943371,93157233,CUBA
d00000712,Joseph Short,1064416902,30475758,ICELAND
d00000713,O'Connor Fox,7308366689,23581843,MEXICO
d00000714,Bloomer London,9237303616,27372585,AUSTRALIA
d00000715,Philip MacArthur,3022018302,26012794,INDONESIA
d00000716,Bob Macadam,8479439950,60915570,GERMANY
d00000717,Wagner Bird,4851258676,19419778,AMERICA
d00000718,Truman Trump,4447945528,61757881,KOREA
d00000719,O'Connor Hawk,4683628271,73332507,BRAZIL
d00000720,Morton Mill,3724649459,38854569,AMERICA
d00000721,Haggai Short,3303574209,46301179,DENMARK
d00000722,Kelly Finger,3303465390,41160301,CANADA
d00000723,Gilbert Henry,4213851888,90880140,NETHERLANDS
d00000724,Gissing Biden,5169457039,61674730,BRAZIL
d00000725,Donne Macadam,3430004448,86009256,SOUTH AFRICA
d00000726,Vincent Short,1732509951,99726825,INDONESIA
d00000727,Fred Cook,1375803896,67805416,BRITIAN
d00000728,Max St.Leger,2502954060,22580636,ITALY
d00000729,Bach Smith,4736418121,97844988,FRANCE
d00000730,Raglan Miller,7631894696,53840458,BRITIAN
d00000731,Adams Smith,6170728940,84688268,SWITZERLAND
d00000732,Lily Short,6645934714,65858237,FINLAND
d00000733,Gaskell Stock,1373713398,39570416,SOUTH AFRICA
d00000734,Gunther Burne-Jones,9485663087,38881747,ICELAND
d00000735,Edgeworth Short,6355836277,85663851,AMERICA
d00000736,Keppel Taylor,3895107837,90041167,CANADA
d00000737,Christopher Brown,8668961092,75379888,INDIA
d00000738,Jacob London,5859878791,51782836,NORWAY
d00000739,Whitehead Williams,2999923824,85317052,NEW ZEALAND
d00000740,Walpole London,9326089536,39970789,COLOMBIA
d00000741,O'Casey Cook,2598026153,78704945,ICELAND
d00000742,Nick Jones,3250265520,25111961,AUSTRIA
d00000743,Rossetti Bush,6840150983,44930873,GREECE
d00000744,Betsy Miller,3315627801,73345454,IRELAND
d00000745,Warner Biden,1635226219,72165560,FINLAND
d00000746,Mike Clinton,9295143287,16716912,BRITIAN
d00000747,Agnes Edwards,5931919870,27240531,NETHERLANDS
d00000748,Armstrong Brown,1935027232,68163905,AUSTRALIA
d00000749,Wheatley St.Leger,4478644188,57776872,NORWAY
d00000750,Rhodes Bush,1738335820,52978619,INDONESIA
d00000751,Daniel Macaulay,3424623107,64740502,ITALY
d00000752,Wallis White,2371408461,49677449,GERMANY
d00000753,Frederick Stock,6507358717,38656236,FINLAND
d00000754,Wallace Churchill,6974830652,41747990,AUSTRALIA
d00000755,Effie Jones,6604018969,94071934,COLOMBIA
d00000756,Arnold Lee,7612626850,91917163,GREECE
d00000757,Malory Green,6070004711,91439832,THAILAND
d00000758,Keppel Carter,7910414590,10160277,FRANCE
d00000759,Aldridge Bush,9348556159,66273818,SINGAPORE
d00000760,Bill Hill,9739417700,31783185,MALAYSIA
d00000761,Scott Smith,1816541635,78384102,CUBA
d00000762,Johnson MacArthur,6049681662,66817756,NETHERLANDS
d00000763,Hornby Burne-Jones,5711251757,77816330,NORWAY
d00000764,Bray Henry,7192050106,41250098,COLOMBIA
d00000765,Frank Hunter,5402761978,29488278,JAPAN
d00000766,Raglan Macadam,4588775860,81402035,MALAYSIA
d00000767,Freeman Sharp,3983715673,49250820,JAPAN
d00000768,Michelson Yonng,1828681875,21156730,AMERICA
d00000769,Katrine Hunter,5336758056,81497034,NETHERLANDS
d00000770,Camilla MacArthur,9840854181,70829128,EGYPT
d00000771,Huggins Taylor,5345193933,47170127,IRELAND
d00000772,Evelina Back,8777337678,46692124,INDONESIA
d00000773,Truman Brown,2773942347,99073872,THAILAND
d00000774,Petty Baker,7643798050,99409710,NORWAY
d00000775,Smedley Macadam,8924302743,30524684,MALAYSIA
d00000776,Doherty Lake,4242312703,78298702,DENMARK
d00000777,Van Jones,7737307000,34073245,INDONESIA
d00000778,Andrew White,8517892232,69977306,MEXICO
d00000779,Pollitt George,1436881886,26160440,GREECE
d00000780,Rudolph Carter,2705949743,80657751,SWITZERLAND
d00000781,Carpenter Brain,5426640669,15731209,AUSTRIA
d00000782,Wyclif MacMillan,8920588493,74525134,BRAZIL
d00000783,Jasper Taylor,8415659894,15475950,ISRAEL
d00000784,Bill Macaulay,9341108590,73910726,SWITZERLAND
d00000785,Browning Sterling,2633485751,12913953,ITALY
d00000786,Thorndike Taylor,5043387085,80806810,COLOMBIA
d00000787,Twain St.Leger,1186920854,48726450,INDIA
d00000788,Blake Hawk,1307534533,78672993,JAPAN
d00000789,Mond St.Leger,7767575719,91380730,AUSTRIA
d00000790,Joyce Sharp,5834274290,27070619,NORWAY
d00000791,Bennett Hughes,4793347911,65242348,NEW ZEALAND
d00000792,Lynd Hawk,5374298224,21088496,FRANCE
d00000793,Taylor Well,7575889642,73221781,IRELAND
d00000794,Warner Finger,1408763770,65678957,ICELAND
d00000795,Benjamin Williams,3993265244,90111005,ITALY
d00000796,Barrett Bird,4660756981,55646253,BRITIAN
d00000797,Birrell MacDonald,4634936211,95891184,ITALY
d00000798,Vogt Macaulay,8725190855,41497094,SOUTH AFRICA
d00000799,Rosalind Bush,6455229897,62056250,CUBA
d00000800,Mike Henry,3117241205,74792782,CHILE
d00000801,Charley MacDonald,8041132680,80560973,NEW ZEALAND
d00000802,DeQuincey Miller,9503961628,69716067,EGYPT
d00000803,Judson Trump,3444504934,82537787,JAPAN
d00000804,Amelia Finger,2339545748,77669315,POLAND
d00000805,Harte Fox,4172896608,67635118,FRANCE
d00000806,Lyly Hawk,4205252010,58036923,AUSTRIA
d00000807,Max Williams,3040962029,95810450,GERMANY
d00000808,Thomas Henry,3065972815,11112629,CANADA
d00000809,Henley Well,4508164751,74758980,ICELAND
d00000810,Whittier Taylor,8706088641,59874990,THAILAND
d00000811,Russell Brown,2943027934,63548092,INDONESIA
d00000812,Nelson Hughes,1922904789,35969647,NETHERLANDS
d00000813,Euphemia Wood,4458440593,65541945,AMERICA
d00000814,Michelson Macaulay,5943262186,36844177,CANADA
d00000815,Oscar Jones,9073742663,51493357,BRAZIL
d00000816,Crofts Smith,3699899640,47140127,JAPAN
d00000817,Daisy Baker,3180204057,18231043,NEW ZEALAND
d00000818,Thackeray Macadam,2456673016,73999008,GERMANY
d00000819,Juliet Fox,9686907196,10812463,FRANCE
d00000820,Dickens MacMillan,3467825466,84157834,EGYPT
d00000821,Bach Edwards,4330397245,64092579,ISRAEL
d00000822,Lewis MacDonald,4287627520,80979215,NEW ZEALAND
d00000823,Gaskell White,6767892365,79487002,MEXICO
d00000824,Marion Sharp,4053384520,28797796,INDONESIA
d00000825,Timothy Macadam,1629548374,35867071,AUSTRALIA
d00000826,Bessie Churchill,6125296764,66310882,IRELAND
d00000827,Sheridan Cotton,6721243807,84580671,CHILE
d00000828,Wilde MacDonald,4865573311,47798118,COLOMBIA
d00000829,Dutt Cotton,1801048867,74616972,AMERICA
d00000830,Ricardo MacArthur,2973257845,14721414,SINGAPORE
d00000831,Buck Roger,9774573054,69033205,FINLAND
d00000832,Warner Trump,9260456159,52083739,NEW ZEALAND
d00000833,Symons Fox,4465546843,41973883,INDIA
d00000834,Wilde Brain,6067823861,72848551,KOREA
d00000835,Lewis MacMillan,1795858311,54919580,GERMANY
d00000836,Malan Hunter,3680522624,92472541,IRELAND
d00000837,Beaufort Hard,3169322419,59232127,GERMANY
d00000838,Green London,1870382894,23244296,ISRAEL
d00000839,Clarissa Stock,7580320670,84279971,NORWAY
d00000840,Ruth Wood,3058994569,13297216,CHILE
d00000841,Sassoon Hughes,3316615877,33031181,COLOMBIA
d00000842,Katte Brook,1203740947,60053042,NORWAY
d00000843,Maltz MacArthur,8945224400,84733048,NETHERLANDS
d00000844,Charles Biden,6770022711,13146305,AUSTRIA
d00000845,Bunyan Hand,2489383236,27739083,NEW ZEALAND
d00000846,Boyle Sterling,8464437895,80645083,NORWAY
d00000847,Trevelyan Yerkes,8925606068,60701807,KOREA
d00000848,Gallacher Williams,2715414735,58333352,CANADA
d00000849,Carey Burne-Jones,4705801772,27401419,KOREA
d00000850,Browning Reed,4139695142,71420355,ITALY
d00000851,Graham St.Leger,7630541849,79758417,INDIA
d00000852,Clare Kent,1239945398,76860254,CUBA
d00000853,Jefferson Hunter,5974310358,71512190,AUSTRALIA
d00000854,Bartlett MacArthur,3464292480,72376653,FINLAND
d00000855,Belle Miller,4256089218,64962763,SINGAPORE
d00000856,Maltz Longman,7991880702,46606998,ICELAND
d00000857,Hope Kenway,7320991221,45032886,SINGAPORE
d00000858,Samuel Brook,3717219124,66076700,ISRAEL
d00000859,Galbraith Brown,8153062418,76631730,IRELAND
d00000860,Wolf Trump,5641847345,28297585,GREECE
d00000861,Rusk Finger,7168382208,85275423,TURKEY
d00000862,Rossetti Brain,9310554365,58656778,AMERICA
d00000863,Sinclair Hand,2193853943,55082797,FRANCE
d00000864,Rosa Mill,7348562592,96178149,GREECE
d00000865,Sinclair Brain,3499588992,29231092,DENMARK
d00000866,Lawson Macadam,6831781540,18513944,AUSTRIA
